DateTime,Soil temperture at 2 inch below the soil surface (F),Soil data under the cover right on top of soil surface (F),Air temperature 1.5m (F),Dewpoint,Wind Chill,Wind Gust 10m,Wind Speed 10m,Wind Direction 10m,Pressure (mb),Pressure (inHg),Rainfall,Relative Humidity,Approximate Max,Solar Radiation,Snow cover,Turfgrass species,Mowing height,Location,Cover or not ,
2/24/2022 11:00,32,29.3,19.7492,16.9427,10.833,10.7418,6.88305,351.9,992.449,29.307,0,88.6275,708.045,119.515,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 11:30,32,29.3,20.4656,17.1643,12.8265,8.69497,5.66169,341.8,992.408,29.3058,0,86.7884,759.444,135.936,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 12:00,32,29.3,20.633,17.3616,11.2262,11.254,7.70848,341.9,992.062,29.2956,0,86.9106,793.677,157.111,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 12:30,32,29.3,21.0182,17.5135,11.6083,9.86489,7.82033,351.6,991.734,29.2859,0,86.0617,810.054,171.8,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 13:00,32,29.3,21.0578,17.5538,10.3124,11.9117,9.76423,351.8,991.49,29.2787,0,86.0668,808.251,171.241,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 13:30,32,29.3,21.326,17.9122,11.7361,10.961,8.1514,336.6,990.976,29.2635,0,86.4186,788.302,162.776,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 14:00,32,29.3,21.5366,17.7989,11.1643,12.1309,9.3571,346.6,990.545,29.2508,0,85.2331,750.604,158.825,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 14:30,32,29.3,21.7382,18.0084,11.7582,12.4217,8.8359,341,990.494,29.2493,0,85.2752,695.922,146.91,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 15:00,32,29.3,21.3944,17.9493,11.0695,14.3231,9.23407,333.2,990.704,29.2555,0,86.3062,625.397,103.713,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 15:30,32,29.3,21.7886,18.0517,12.7964,10.6679,7.4915,338.2,990.883,29.2608,0,85.2526,540.592,166.368,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 16:00,32,29.3,22.0838,18.0153,13.0576,10.5964,7.61677,338.5,991.117,29.2677,0,84.0627,443.586,88.9135,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 16:30,32,29.3,22.1144,17.7253,12.5048,11.1802,8.42207,343.9,991.44,29.2772,0,82.9109,337.223,60.6508,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 17:00,32,29.3,22.2296,17.5304,12.8027,13.5916,8.20061,334.3,992.01,29.294,0,81.8175,225.842,54.4235,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 17:30,32,28.4,22.2062,17.0542,13.614,12.2025,7.0978,325.9,992.702,29.3145,0,80.2293,117.594,32.2006,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 18:00,32,28.4,22.1414,16.6456,12.9104,14.1039,7.90533,327.9,993.78,29.3463,0,79.0377,32.8384,9.98082,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 18:30,32,28.4,22.2764,15.9824,13.4797,12.5693,7.37294,316.6,994.71,29.3738,0,76.3568,0,0.85219,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 19:00,32,28.4,22.082,16.2469,12.3839,12.3501,8.53839,328.2,995.414,29.3946,0,77.8768,0,0.0158764,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/24/2022 19:30,32,25.7,20.6996,15.1955,11.5645,9.50027,7.38189,342.9,995.835,29.407,0,78.8811,0,0.0149238,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 20:00,31.1,24.8,19.3532,14.7294,11.6395,7.45347,5.53418,350.4,995.941,29.4101,0,81.8612,0,0.0153656,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 20:30,31.1,24.8,18.1472,14.0074,10.4125,6.50277,5.34851,346.5,996.331,29.4216,0,83.5252,0,0.0159592,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 21:00,31.1,24.8,17.204,13.2675,11.1271,5.04205,3.90122,359.5,996.469,29.4257,0,84.2084,0,0.0151033,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 21:30,31.1,23.9,16.25,12.4455,11.284,3.65292,3.12053,354,996.86,29.4373,0,84.6354,0,0.0144268,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 22:00,31.1,23.9,16.52,12.6184,,3.21448,2.66419,8.36,997.433,29.4542,0,84.2908,0,0.0147996,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 22:30,31.1,23.9,15.224,12.2121,8.74476,4.74902,3.96833,328.2,997.993,29.4707,0,87.5934,0,0.0142888,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 23:00,31.1,23.9,14.918,11.6174,,3.21448,1.94613,344.8,998.177,29.4762,0,86.461,0,0.0136261,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/24/2022 23:30,31.1,23,14.396,11.5574,,1.67994,1.34887,235.2,998.62,29.4892,0,88.2239,0,0.0141232,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 0:00,31.1,23,13.226,10.685,,1.46072,0.532391,305.3,998.754,29.4932,0,89.3411,0,0.0139437,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 0:30,30.2,23,13.226,10.7767,,1.67994,1.04241,305.7,999.089,29.5031,0,89.7073,0,0.0143164,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 1:00,30.2,23,13.46,10.7836,7.02554,4.74902,3.76253,327.3,999.36,29.5111,0,88.8145,0,0.0140265,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 1:30,30.2,23,11.966,9.33532,,1.67994,1.11176,329.9,999.737,29.5222,0,88.9206,0,0.01335,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 2:00,30.2,23,12.182,9.64782,6.36101,4.31058,3.2883,323.7,999.746,29.5225,0,89.3174,0,0.014137,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 2:30,30.2,23,11.714,8.33675,4.74805,5.04205,3.93253,335.7,999.52,29.5158,0,85.9667,0,0.011652,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 3:00,30.2,23,12.164,8.38188,6.73774,3.87214,3.07355,332.6,999.702,29.5212,0,84.4395,0,0.0119005,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 3:30,30.2,23,11.912,8.10102,5.36536,4.74902,3.68871,338,999.588,29.5178,0,84.312,0,0.0118453,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 4:00,30.2,23,11.282,7.66575,,3.21448,2.52774,341.7,999.779,29.5234,0,85.0147,0,0.0130739,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 4:30,30.2,23,10.688,7.27925,3.06896,4.82283,4.25689,344.5,1000.21,29.5363,0,85.779,0,0.0120661,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 5:00,29.3,23,11.84,7.30838,1.71245,7.37965,6.48264,354.1,1000.67,29.5498,0,81.5998,0,0.00978821,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 5:30,29.3,23,12.488,7.29965,2.29642,8.33035,6.67502,3.65,1001.01,29.5598,0,79.2587,0,0.00923599,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 6:00,29.3,23,12.02,7.01078,5.69732,4.60362,3.56344,351.8,1001.61,29.5776,0,79.8644,0,0.0109479,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 6:30,29.3,23,11.39,6.87214,5.19572,4.23899,3.43593,356.5,1001.97,29.5882,0,81.6145,0,0.0213712,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 7:00,29.3,23,12.488,7.72114,,2.1922,1.51217,354.8,1002.53,29.6048,0,80.7874,0,6.38113,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 7:30,29.3,23,12.524,8.02397,,2.26602,1.51217,28.72,1003.15,29.623,0,81.7716,48.2661,62.3606,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 8:00,30.2,24.8,15.296,7.80037,6.37292,8.25653,5.96591,42.06,1003.73,29.64,0,71.6658,142.839,157.083,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 8:30,30.2,25.7,16.07,7.98654,7.00273,9.06183,6.25447,57.53,1004.27,29.6561,0,69.8755,253.346,166.065,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 9:00,30.2,26.6,16.862,7.8163,7.80798,8.76879,6.39987,50.79,1004.71,29.6689,0,66.9963,364.498,217.529,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 9:30,30.2,29.3,18.4604,7.61864,7.84326,10.2295,8.68602,40.5,1004.84,29.673,0,61.9734,469.445,438.819,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 10:00,31.1,30.2,19.9472,9.41755,8.27081,13.737,10.8514,18.7,1004.6,29.6659,0,63.0636,564.316,526.222,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 10:30,31.1,32,20.912,10.0139,10.2117,12.3501,9.63896,20.2,1004.6,29.6659,0,62.1649,646.478,615.781,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 11:00,31.1,32,22.2764,10.4628,11.9329,13.8847,9.58303,23.99,1004.35,29.6585,0,59.8638,713.983,679.044,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 11:30,31.1,32,23.3978,11.7306,13.1584,14.9069,9.84476,13.17,1004.39,29.6598,0,60.42,765.361,631.304,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 12:00,31.1,32.9,24.4652,11.3564,14.1838,14.6877,10.3548,26.57,1004.02,29.6487,0,56.8245,799.552,747.705,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 12:30,31.1,33.8,25.9664,11.9837,17.2827,11.5448,8.31917,18.25,1003.78,29.6417,0,54.8892,815.868,775.9,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 13:00,31.1,38.3,26.159,11.1417,17.6317,13.5916,8.14916,5.865,1003.05,29.62,0,52.4525,813.986,617.836,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 13:30,31.1,37.4,27.6692,11.6314,17.8618,15.0523,10.9341,19.64,1002.64,29.6079,0,50.365,793.943,589.756,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 14:00,31.1,32.9,28.8032,13.1216,20.9917,11.9833,7.94112,3.97,1001.92,29.5868,0,51.3518,756.137,669.191,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 14:30,32,34.7,28.4774,11.3495,19.541,14.1039,9.67475,27.77,1001.49,29.574,0,48.1131,701.331,480.314,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 15:00,32,36.5,29.498,12.4411,22.6357,10.0841,6.7891,21.04,1001.49,29.5739,0,48.4352,630.667,467.093,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 15:30,32,36.5,29.723,12.3105,22.834,8.84261,6.88753,32.12,1000.94,29.5579,0,47.7159,545.704,421.13,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 16:00,32,35.6,30.011,12.6246,21.3412,12.3501,9.85147,61.18,1000.66,29.5494,0,47.8193,448.509,287.784,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 16:30,32,36.5,30.119,13.1127,22.3703,11.4732,8.29456,55.2,1000.5,29.5447,0,48.6468,341.906,192.608,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 17:00,32,35.6,29.9426,12.8016,22.5272,10.1579,7.71296,61.15,1000.43,29.5428,0,48.3293,230.167,124.625,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 17:30,32,32,29.6978,13.0054,21.2085,13.0794,9.38842,48.64,999.994,29.5298,0,49.2551,121.251,77.3598,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 18:00,32,28.4,29.0048,13.4185,21.6477,9.35263,7.33491,57.46,999.844,29.5254,0,51.6006,35.2522,25.817,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 18:30,32,28.4,28.8824,12.9852,21.4279,9.42645,7.43781,68.16,999.967,29.529,0,50.8783,0,2.62882,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 19:00,32,27.5,28.0652,14.3852,22.4415,6.86963,5.01297,81.5,1000.24,29.537,0,55.9545,0,0.0147857,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 19:30,32,28.4,28.4054,13.5045,22.5084,7.01503,5.36417,86.5,1000.53,29.5457,0,53.0841,0,0.011997,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 20:00,32,28.4,28.283,13.0899,21.5958,8.03731,6.25224,84.8,1000.41,29.542,0,52.3855,0,0.0112515,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 20:30,32,27.5,27.6458,12.9632,19.7939,10.3033,7.63243,76.45,1000.36,29.5405,0,53.4762,0,0.011431,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 21:00,32,27.5,27.3866,12.9202,21.5474,7.81809,5.1114,91,1000.67,29.5497,0,53.9478,0,0.0118313,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 21:30,32,28.4,26.8052,13.3024,18.9824,9.71949,7.34163,64.46,1000.32,29.5394,0,56.1975,0,0.0122179,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 22:00,32,28.4,26.564,13.4426,18.5195,10.2295,7.57874,63.22,1000.26,29.5377,0,57.1128,0,0.0107545,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/25/2022 22:30,32,27.5,26.1086,13.438,18.8654,8.84261,6.41106,63.47,1000.84,29.5548,0,58.1886,0,0.0116795,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 23:00,32,26.6,25.4966,13.7324,21.0452,4.74902,3.62831,40.58,1001.06,29.5613,0,60.4647,0,0.0123698,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/25/2022 23:30,32,25.7,24.7028,14.4657,17.8546,6.86963,5.65721,38.54,1000.86,29.5554,0,64.5426,0,0.0124388,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 0:00,32,25.7,23.5688,14.6388,18.4776,5.18746,3.89227,15,1000.66,29.5495,0,68.1951,0,0.0119142,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 0:30,32,24.8,23.7794,13.8505,17.2433,6.86963,5.16956,35.02,1000.36,29.5406,0,65.2978,0,0.0120384,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 1:00,32,24.8,22.2314,13.6066,,3.36212,2.63287,19.42,1000.4,29.5418,0,68.9489,0,0.0126045,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 1:30,32,24.8,22.1792,14.2635,16.338,5.91893,4.31058,27.46,1000.49,29.5445,0,71.1245,0,0.0132948,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 2:00,32,23.9,21.2792,14.7055,14.082,7.16043,5.37536,15.8,1000.15,29.5344,0,75.3317,0,0.0128254,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 2:30,32,23.9,19.6286,13.691,13.7991,5.33509,3.99069,11.55,1000.11,29.5333,0,77.299,0,0.0128116,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 3:00,32,23.9,18.7844,13.9635,12.2966,5.69971,4.38663,359.6,999.763,29.523,0,81.1115,0,0.0139574,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 3:30,32,23.9,18.8636,13.6349,13.5189,4.74902,3.57462,353,999.862,29.5259,0,79.6767,0,0.0128392,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 4:00,32,23.9,18.6278,14.0183,,3.58133,2.9796,351.3,999.817,29.5246,0,81.8555,0,0.0133224,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 4:30,32,23.9,19.0184,14.0287,,2.99526,2.20115,341.2,999.81,29.5244,0,80.5314,0,0.0128944,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 5:00,31.1,24.8,18.7808,14.2344,,4.01977,2.50984,17.39,999.552,29.5168,0,82.0946,0,0.0125493,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 5:30,31.1,24.8,20.489,14.7499,13.7927,7.01503,4.79152,51.11,999.185,29.5059,0,78.0559,0,0.00916692,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 6:00,31.1,24.8,19.1426,13.6896,,4.5298,1.99982,346.4,999.268,29.5084,0,78.9189,0,0.0098434,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 6:30,31.1,23.9,17.6864,13.2859,,3.87214,2.75814,5.106,999.415,29.5127,0,82.5388,0,0.0147996,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 7:00,30.2,23.9,17.024,12.8849,,3.21448,2.06917,17.28,999.322,29.51,0,83.4464,0,2.48838,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 7:30,30.2,24.8,17.7638,14.2966,,2.26602,1.70902,320.5,999.391,29.512,0,86.0013,51.6733,24.9254,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 8:00,31.1,28.4,19.1894,15.1013,,1.82758,0.740426,328.5,999.646,29.5195,0,83.7888,147.66,95.627,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 8:30,31.1,32,21.7958,16.3138,,3.58133,2.10496,35.38,999.788,29.5237,0,79.0546,258.775,183.398,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 9:00,31.1,36.5,23.495,15.7392,17.3196,6.57659,4.78481,61.99,999.862,29.5259,0,71.7742,370.209,287.501,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 9:30,31.1,44.6,25.2374,16.6048,,3.58133,2.28391,69.02,999.892,29.5268,0,69.2898,475.301,323.113,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 10:00,31.1,50.9,27.635,15.9342,,3.72674,1.31084,84.8,1000.06,29.5318,0,60.94,570.245,385.795,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 10:30,32,57.2,28.8644,17.0149,,3.4337,2.10496,73.86,999.526,29.516,0,60.7228,652.437,567.743,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 11:00,32,60.8,31.5842,18.7678,,3.21448,1.81192,84.4,999.728,29.5219,0,58.6292,719.937,620.22,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 11:30,32,68,33.4796,19.5618,,4.16518,2.30404,57.96,999.337,29.5104,0,56.2026,771.287,727.825,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 12:00,32,72.5,34.9844,19.3611,,3.1429,1.52335,169.8,999.282,29.5088,0,52.4718,805.427,754.208,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 12:30,32,74.3,35.6072,20.2003,,5.26127,2.60603,44.78,998.483,29.4852,0.01,53.0575,821.674,768.857,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 13:00,32,75.2,36.8384,20.1258,,3.21448,0.973067,359.2,997.398,29.4532,0.03,50.3737,819.707,765.912,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 13:30,32,75.2,38.6384,20.7038,36.5918,6.21197,3.19658,63.38,996.806,29.4357,0.06,48.1029,799.564,743.159,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 14:00,32,75.2,40.4042,21.864,36.2723,10.961,5.95025,3.724,996.13,29.4157,0.08,47.168,761.645,709.23,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 14:30,33.8,73.4,41.4266,22.7387,36.2111,12.4217,8.22969,23.09,995.558,29.3988,0.1,47.0418,706.712,658.475,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 15:00,36.5,71.6,41.3114,21.2951,38.7876,15.5646,4.05109,0.827,995.243,29.3895,0.12,44.4543,635.907,595.425,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 15:30,39.2,68,42.2618,20.4224,,4.74902,2.63287,60.62,995.065,29.3843,0.14,41.2929,550.784,519.673,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 16:00,40.1,63.5,42.7208,18.7665,,6.35737,1.89245,266.9,995.095,29.3851,0.15,37.7968,453.403,435.452,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 16:30,41,58.1,43.106,19.8313,,5.99275,2.95947,66.52,995.08,29.3847,0.17,38.9793,346.564,338.179,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 17:00,41,50,42.7946,20.8157,39.332,8.40417,5.61471,347.2,995.089,29.385,0.18,41.1381,234.476,209.071,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 17:30,40.1,38.3,42.3284,20.3516,40.7945,4.31058,3.18763,4.274,995.138,29.3864,0.19,41.0631,124.917,143.566,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 18:00,39.2,32,40.8056,19.9977,,2.92368,1.64191,331.4,995.353,29.3928,0.19,42.8988,37.6859,30.1995,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 18:30,37.4,28.4,39.416,20.6099,,2.26602,1.97745,32.85,995.456,29.3958,0.19,46.4773,0,2.32786,No,Bermudagrass,"0.125""","Stilwlater, OK",No ,
2/26/2022 19:00,35.6,27.5,32.9288,20.4025,29.3456,4.5298,3.82292,333.3,995.924,29.4096,0.19,59.5578,0,0.0263407,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 19:30,34.7,27.5,29.2586,21.4325,25.9361,4.5298,3.19434,255.8,996.286,29.4203,0.19,72.1997,0,0.0204044,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 20:00,34.7,25.7,29.1146,22.6685,,1.53454,1.12742,258.5,996.771,29.4346,0.19,76.521,0,0.0192448,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 20:30,33.8,24.8,27.8222,20.9581,,2.0468,1.59717,234.1,996.692,29.4323,0.19,75.0534,0,0.0159592,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 21:00,33.8,24.8,27.8132,20.128,,2.63064,2.32641,257,996.82,29.4361,0.19,72.4744,0,0.0163733,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 21:30,32.9,24.8,26.7728,20.1854,,2.0468,0.984252,292.9,996.897,29.4383,0.19,75.837,0,0.0158902,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 22:00,32.9,24.8,25.763,20.1926,21.5832,4.01977,3.4583,282.4,996.958,29.4401,0.19,79.102,0,0.0139988,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 22:30,32.9,23.9,24.611,19.9763,,3.72674,2.9796,271.9,997.113,29.4447,0.19,82.2276,0,0.0145787,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 23:00,32.9,24.8,24.6866,20.3923,,3.58133,2.84986,284.4,997.023,29.4421,0.19,83.4355,0,0.0140817,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/26/2022 23:30,32.9,24.8,25.4156,21.76,,0.876879,0.102899,271.6,996.872,29.4376,0.19,85.7785,0,0.0136813,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 0:00,32.9,23.9,24.4454,19.214,,0.58384,0.0626342,270.6,996.72,29.4331,0.19,80.1429,0,0.0137503,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 0:30,32,23.9,22.5626,18.2005,,2.84986,2.27273,253.4,996.958,29.4401,0.19,83.0405,0,0.0129496,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 1:00,32,24.8,22.199,17.3141,17.75,4.31058,3.29948,294.9,996.847,29.4369,0.19,81.1612,0,0.0116381,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 1:30,32,23.9,21.2522,18.1116,16.2423,4.23899,3.58357,285.2,996.907,29.4386,0.19,87.4377,0,0.0131015,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 2:00,32,23.9,21.4214,18.5752,,2.55682,1.926,275.3,997.001,29.4414,0.19,88.5611,0,0.0133638,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 2:30,32,23.9,21.6914,19.1725,17.1511,3.50752,3.3129,263.3,996.735,29.4336,0.19,89.8268,0,0.0126459,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 3:00,32,23.9,21.2522,16.802,16.5434,5.11587,3.38225,308.8,996.602,29.4296,0.19,82.6284,0,0.0102576,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 3:30,32,24.8,20.966,18.4668,,2.48524,1.71573,277.9,996.454,29.4253,0.19,89.8697,0,0.0120523,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 4:00,32,23.9,20.9264,17.679,,1.0961,0.827666,270.4,996.39,29.4234,0.19,87.0175,0,0.0131844,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 4:30,32,23.9,20.6816,16.413,,3.4337,2.69998,281.8,996.562,29.4285,0.19,83.2393,0,0.0118176,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 5:00,32,23.9,20.1488,17.2765,,3.1429,2.11838,262.8,996.705,29.4327,0.19,88.3961,0,0.0137918,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 5:30,32,23.9,19.2956,15.1172,,1.89916,1.56362,269.7,996.912,29.4388,0.19,83.4667,0,0.012853,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 6:00,32,23,19.157,16.0277,,1.0961,0.740426,271.2,997.077,29.4437,0.19,87.3631,0,0.0129773,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 6:30,32,23,18.788,15.8397,,1.38914,0.563708,248.3,997.154,29.4459,0.19,88.0337,0,0.020239,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 7:00,32,23,18.9086,16.87,,0,0,0,997.173,29.4465,0.19,91.5868,0,3.78483,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
2/27/2022 7:30,32,24.8,18.6692,16.2951,,0.657659,0.0581603,304.2,997.27,29.4494,0.19,90.2535,55.1994,53.2663,No,Bermudagrass,"0.125""","Stilwlater, OK",Yes,
